LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,overwrite
25.9152087,-80.241187,3421150070050,"107,000",6300,860,630,2964.2,39351.9,190.1,52757,52757,4017.8,47,0,October,4,#VALUE!
25.9152526,-80.228564,3421150060160,"125,000",5000,1267,5455,889.3,35205.3,321,51684.7,51684.7,4165.5,57,0,September,4,#VALUE!
25.915657,-80.228879,3421150060050,"159,000",5060,1718,8256,1074.4,35312.5,186,51857.4,51857.4,4020.3,56,0,February,4,#VALUE!
25.915719,-80.227687,3421140010180,"163,000",4913,1035,5408,816.9,34915.9,134.1,51784,51784,4007.4,30,0,December,4,#VALUE!
25.9159548,-80.216471,3021230220140,"346,000",26500,2021,5047,1437.3,31199,0,51091,51091,2050.3,26,0,December,4,#VALUE!
25.9162727,-80.243778,3421150040030,"187,000",9136,1419,0,3710.8,40173.8,50.5,53392.4,53392.4,3615.5,46,0,October,4,#VALUE!
25.9173626,-80.229686,3421150013630,"165,000",7667,1408,9135,1700.1,35547.4,284.4,52523.3,52523.3,3396.1,63,0,July,4,#VALUE!
25.9173757,-80.23892,3421150041690,"143,000",9000,886,1320,3306,38572.6,372.8,53293.9,53293.9,3253.1,35,0,August,4,#VALUE!
25.917528,-80.240664,3421150041410,"137,000",7500,884,2439,3639.2,39154.9,456.8,53521.9,53521.9,3183.8,35,0,March,4,#VALUE!
25.9175356,-80.230479,3421150013960,"175,700",7800,1368,4663,1920.1,35813.7,358.7,52645.5,52645.5,3325,43,0,September,4,#VALUE!
25.9176071,-80.238518,3421150042360,"159,000",7500,886,0,3322,38448.2,457.9,53342.9,53342.9,3179.7,65,0,June,4,#VALUE!
25.9176845,-80.242001,3421150041470,"122,500",7500,922,2150,3890,39619.4,538.5,53704.8,53704.8,3119.4,65,0,February,4,#VALUE!
25.9176983,-80.241592,3421150041450,"140,500",7500,1079,1848,3827.9,39484.4,537.2,53667.8,53667.8,3117.8,35,0,February,4,#VALUE!
25.9177351,-80.237455,3421150036460,"125,000",9000,998,4171,3184.8,38091.5,484.2,53280.8,53280.8,3139.5,66,0,June,4,#VALUE!
25.917974,-80.241603,3421150041200,"199,900",7500,1115,2076,3921.1,39490.1,640.6,53768.3,53768.3,3020.7,35,0,May,4,#VALUE!
25.9183649,-80.23899,3421150042430,"149,000",7500,1429,3268,3638.1,38607,737.5,53650.4,53650.4,2897.6,66,0,May,4,#VALUE!
25.9184138,-80.241025,3421150041890,"117,000",7500,1286,1848,3962.1,39289.6,791.2,53859.1,53859.1,2866.4,65,0,October,4,#VALUE!
25.9185759,-80.230509,3421150014010,"250,000",7800,1743,0,2203,35832.7,735.8,53013.1,53013.1,2945.2,0,0,December,2,#VALUE!
25.9186245,-80.242621,3421150041510,"126,000",7500,1278,0,4286.6,39823.7,888.7,54092.3,54092.3,2772.2,65,0,April,4,#VALUE!
25.9186675,-80.241494,3421150041560,"184,900",7500,1544,0,4123.2,39455.5,891.4,53997.2,53997.2,2770.5,36,0,June,4,#VALUE!
25.9188433,-80.238202,3421150036230,"195,000",9000,1719,1984,3665.2,38347.2,896.3,53741.2,53741.2,2727.8,66,0,July,4,#VALUE!
25.919039,-80.24287,3421150042150,"135,000",7500,1392,1008,4457.9,39912.2,1040.7,54259.8,54259.8,2617,66,0,August,4,#VALUE!
25.9193937,-80.231334,3421150014300,"160,000",7800,1107,6343,2598.3,36109.8,1041.8,53364.4,53364.4,2637.3,33,0,August,4,#VALUE!
25.9197997,-80.240611,3421150042750,"84,000",7500,886,0,4343.8,39178.2,1290.7,54304.4,54304.4,2369.5,65,0,February,4,#VALUE!
25.9197997,-80.240611,3421150042750,"170,000",7500,886,0,4343.8,39178.2,1290.7,54304.4,54304.4,2369.5,65,0,September,4,#VALUE!
25.9198057,-80.230863,3421150013820,"130,000",7800,1108,1344,2465.4,35957.2,914,53474.7,53474.7,2495.2,58,0,January,4,#VALUE!
25.9205015,-80.242926,3421150031670,"152,000",7500,1268,1769,4935.4,39949.2,1575.8,54775.1,54775.1,2088.3,66,0,August,4,#VALUE!
25.9206151,-80.239053,3421150036050,"190,000",12000,1399,2650,4355.5,38653.5,1567.6,54442.4,54442.4,2091.9,36,0,November,4,#VALUE!
25.9213123,-80.237119,3421150035860,"160,000",9000,1549,9579,4271.7,38027.2,1807.4,54515.2,54515.2,1870.8,66,0,April,4,#VALUE!
25.9216182,-80.23062,3421150012250,"222,000",7800,2257,630,2599.1,35910.3,823.7,54095.1,54095.1,1836.1,63,0,July,4,#VALUE!
25.9216739,-80.229052,3421150012770,"162,000",7800,1123,11138,2156.6,35396.9,308.5,53999.4,53999.4,1836.2,43,0,October,4,#VALUE!
25.922078,-80.229374,3421150012660,"167,000",7800,1351,262,2324.4,35507.7,409.2,54167,54167,1686.6,43,0,April,4,#VALUE!
25.9221012,-80.228578,3421150012920,"135,000",8625,907,1900,2114,35242.7,143.3,54117.8,54117.8,1688.6,33,0,December,4,#VALUE!
25.9222983,-80.237616,3421150035920,"125,000",7500,864,0,4669.7,38230.9,2164.4,54903.3,54903.3,1499,46,0,June,4,#VALUE!
25.9228754,-80.23067,3421150012310,"168,000",7800,1099,3780,2841.2,35949.8,829.9,54546.1,54546.1,1382,33,0,October,4,#VALUE!
25.9237163,-80.243016,3421150020460,"192,000",7866,1476,1428,5974,40030.6,2745.7,55899.5,55899.5,920.3,52,0,June,4,#VALUE!
25.924088,-80.239848,3421150031990,"143,000",9000,925,1537,5589.8,38978.9,2850.3,55732.9,55732.9,832.1,36,0,April,4,#VALUE!
25.9242661,-80.230255,3421150011270,"152,000",7800,1165,4623,3014.5,35843.2,675.8,55006.5,55006.5,881.1,43,0,July,4,#VALUE!
25.9246533,-80.234429,3421150033660,"137,000",9000,926,549,4222.2,37213,2033.3,55466.9,55466.9,693.3,36,0,March,4,#VALUE!
25.9248782,-80.230742,3421150011590,"131,800",7800,1501,336,3147.5,36020.2,830.5,55258.1,55258.1,651.4,63,0,January,4,#VALUE!
25.9248782,-80.230742,3421150011590,"175,000",7800,1501,336,3147.5,36020.2,830.5,55258.1,55258.1,651.4,63,0,June,4,#VALUE!
25.9249231,-80.229479,3421150011020,"150,000",7800,931,2889,2730.5,35605.7,413.4,55179.3,55179.3,648,63,0,November,4,#VALUE!
25.9252858,-80.230757,3421150011610,"118,000",7800,941,15379,3143.8,36037.3,831.3,55405.6,55405.6,505.2,63,0,July,4,#VALUE!
25.9258916,-80.235981,3421150033020,"191,000",7500,1367,1925,4867.2,37775.5,2171,56021.5,56021.5,211.7,46,0,December,4,#VALUE!
25.9261464,-80.236264,3421150033000,"175,000",9975,1326,8520,4946.9,37857.8,2081,56134.3,56134.3,118.4,46,0,March,4,#VALUE!
25.9262892,-80.231738,3421150010040,"140,000",7725,1575,5402,3480.2,36392.2,1158.1,55828.6,55828.6,120.3,63,0,March,4,#VALUE!
25.8951928,-80.246189,821280160040,"148,000",8100,1040,0,1957.5,40845.3,965.5,46462.8,46462.8,11214.1,58,0,December,4,#VALUE!
25.897933,-80.251947,821210070300,"158,000",6250,1273,2220,713.2,42696.7,679.4,48135.7,48135.7,10127.7,25,0,November,4,#VALUE!
25.900203,-80.251466,821210070610,"160,000",5000,1103,3256,77.9,42499.6,869.2,48832.6,48832.6,9322.1,26,0,June,4,#VALUE!
25.9033964,-80.25037,821210040440,"145,000",7085,1093,2348,668.1,42135.4,1861.1,49769,49769,8190,26,0,November,4,#VALUE!
25.903576,-80.256529,821210041805,"207,500",6737,1267,2075,1665.1,44143.9,2893.8,50622.4,50622.4,8014.4,11,0,July,4,#VALUE!
25.9038462,-80.256448,821210041803,"175,000",6737,1267,3083,1745.6,44117.2,2942.9,50702.3,50702.3,7918.1,14,0,August,4,#VALUE!
25.9049118,-80.251032,821210040371,"175,000",5850,1096,2635,1244.3,42362.9,2443.4,50355.8,50355.8,7632.4,16,0,May,4,#VALUE!
25.9066393,-80.252214,821210040190,"196,000",7534,1526,422,1976.9,42777.6,3128.9,51078.5,51078.5,6969.4,23,0,June,4,#VALUE!
25.9070581,-80.256217,821210010660,"170,000",6565,1484,1980,2742.6,44078.2,2942.8,51734.2,51734.2,6737,61,0,March,4,#VALUE!
25.907366,-80.249044,821210024240,"205,000",6450,1727,4095,1705.9,41761.2,2662.8,50929.6,50929.6,6762.7,24,0,November,4,#VALUE!
25.9073937,-80.257289,821210010510,"200,000",9425,1754,1271,3044.2,44414.7,2805.9,52014.2,52014.2,6602,60,0,April,4,#VALUE!
25.9074273,-80.257657,821210010330,"200,000",7800,1575,1096,3097.9,44560.9,2815.5,52062.5,52062.5,6616,24,0,October,4,#VALUE!
25.9082159,-80.255952,821210012342,"102,000",4895,1249,410,3089.7,44025.1,2556.2,52103.9,52103.9,6350.2,44,0,May,4,#VALUE!
25.9093236,-80.256561,821210011000,"195,000",6500,1270,1374,3531.3,44242.3,2144.6,52549.4,52549.4,5939.5,16,0,March,4,#VALUE!
25.9093949,-80.257526,821210010020,"198,000",6500,1211,1198,3695.7,44571.6,2085.2,52688.9,52688.9,5883.7,16,0,August,4,#VALUE!
